CX,CY,LVX,LVY,ANG,AV,LG,RG,ACT
-0.07330074,-0.017525008,-0.11305692,-0.1601672,-0.005676494,-0.020365572,1.0,1.0,0
-0.07443018,-0.020574143,-0.11195667,-0.13550983,-0.006653341,-0.019539814,1.0,1.0,0
-0.07545452,-0.023157181,-0.102040336,-0.114797644,-0.0070425705,-0.007783068,1.0,1.0,0
-0.076374814,-0.025284316,-0.0922193,-0.09453689,-0.0068513094,0.003826599,1.0,1.0,0
-0.07719173,-0.026963593,-0.08246936,-0.074627906,-0.0060828906,0.01536903,1.0,1.0,3
-0.07783528,-0.028207244,-0.06355062,-0.055274583,-0.0068682707,-0.015706675,1.0,1.0,0
-0.07837629,-0.029013194,-0.053892422,-0.035819963,-0.0070820083,-0.0042741443,1.0,1.0,0
-0.07881536,-0.029384162,-0.044258375,-0.016485147,-0.0067264508,0.007111502,1.0,1.0,0
-0.0791523,-0.029321363,-0.034635372,0.0027949768,-0.0058007333,0.018514642,1.0,1.0,0
-0.079387285,-0.028824583,-0.025010701,0.022083573,-0.0043007797,0.029999238,1.0,1.0,0
-0.07959614,-0.027953759,-0.021823322,0.038713474,-0.0033624023,0.018792454,1.0,1.0,0
-0.07981758,-0.026773801,-0.02203606,0.052442845,-0.0034677235,-0.0021064202,1.0,1.0,0
-0.08004341,-0.02537122,-0.022101494,0.06233456,-0.0039328774,-0.009303394,1.0,1.0,0
-0.08026762,-0.023852339,-0.022075225,0.06750496,-0.004269939,-0.0067413547,1.0,1.0,0
-0.08048878,-0.022325948,-0.02202586,0.06783907,-0.0043574227,-0.0017500516,1.0,1.0,0
-0.08070803,-0.020887926,-0.021995056,0.06391223,-0.004293494,0.0012783937,1.0,1.0,0
-0.08092709,-0.019609334,-0.021988904,0.05682697,-0.00420695,0.0017302692,1.0,1.0,0
-0.08114652,-0.018529477,-0.021995377,0.047992907,-0.004162993,0.0008791398,1.0,1.0,0
-0.08136654,-0.01765454,-0.02200211,0.038886275,-0.0041624787,1.0378986e-05,1.0,1.0,0
-0.08158674,-0.01696092,-0.022003856,0.030827831,-0.0041796938,-0.00034392017,1.0,1.0,0
-0.08179674,-0.016399087,-0.021103648,0.02497224,-0.004078715,0.0020186692,1.0,1.0,0
-0.08198471,-0.015906528,-0.019047026,0.021891825,-0.0038336937,0.004898702,1.0,1.0,0
-0.08215618,-0.015425839,-0.017258706,0.021365637,-0.003714591,0.0023862312,1.0,1.0,0
-0.0823286,-0.014911821,-0.017001856,0.02284803,-0.0039430545,-0.004559021,1.0,1.0,0
-0.08250151,-0.014325454,-0.01701557,0.026058618,-0.004212692,-0.00539206,1.0,1.0,0
-0.082672596,-0.013642886,-0.016985465,0.030335832,-0.004340074,-0.0025471163,1.0,1.0,0
-0.08284207,-0.012857893,-0.016956782,0.034888785,-0.004334138,0.00011879598,1.0,1.0,0
-0.08301096,-0.011980488,-0.016943997,0.03899516,-0.004276924,0.0011438377,1.0,1.0,0
-0.08318005,-0.011033347,-0.016943809,0.042095482,-0.00423246,0.0008889901,1.0,1.0,0
-0.083349325,-0.010046652,-0.016947493,0.043853603,-0.0042197667,0.00025365796,1.0,1.0,0
-0.083518885,-0.00905266,-0.016949253,0.04417734,-0.0042281738,-0.00016813955,1.0,1.0,0
-0.08368854,-0.008080664,-0.016947804,0.043200314,-0.004240901,-0.0002546445,1.0,1.0,0
-0.08385801,-0.007152941,-0.01694453,0.04123288,-0.0042483956,-0.00014974175,1.0,1.0,0
-0.08402739,-0.0062823677,-0.01694107,0.038692042,-0.0042495755,-2.3780118e-05,1.0,1.0,0
-0.08419676,-0.00547184,-0.01693822,0.036023982,-0.004247545,4.0711344e-05,1.0,1.0,0
-0.08436613,-0.0047151353,-0.016935948,0.033631973,-0.0042453054,4.478886e-05,1.0,1.0,0
-0.0845355,-0.0039991643,-0.016933884,0.031820223,-0.0042441315,2.3399949e-05,1.0,1.0,0
-0.08470478,-0.0033070827,-0.016931739,0.030760638,-0.004243892,4.8428624e-06,1.0,1.0,0
-0.08487406,-0.0026211524,-0.016929377,0.030484308,-0.0042439653,-1.5598541e-06,1.0,1.0,0
-0.08504333,-0.0019259953,-0.016926873,0.030896533,-0.0042439653,2.4120214e-07,1.0,1.0,0
-0.085162066,-0.0013807559,-0.016074624,0.024238328,-9.3797455e-05,0.0830018,1.0,1.0,3
-0.08521032,-0.0013765359,-0.0048294137,0.00018889035,-9.779155e-05,-7.8108955e-05,1.0,1.0,0
-0.08522205,-0.0013803267,-0.0011984818,-0.0001726545,-7.930976e-05,0.00035973714,1.0,1.0,0
-0.08521433,-0.0013803983,0.000790725,-3.027894e-06,-9.087172e-05,-0.0002245988,1.0,1.0,0
-0.08520546,-0.0013803267,0.000899917,1.9694596e-06,-0.00010404681,-0.0002561779,1.0,1.0,0
-0.085202314,-0.0013803267,0.0003266725,3.356104e-07,-0.0001088219,-9.295753e-05,1.0,1.0,0
-0.08520298,-0.0013803267,-7.9808095e-05,-7.8631956e-08,-0.00010767163,2.2721086e-05,1.0,1.0,0
-0.0852046,-0.0013803267,-0.000157414,-1.4285894e-07,-0.000105363084,4.4789907e-05,1.0,1.0,0
-0.08520536,-0.0013803267,-7.608098e-05,-7.037811e-08,-0.00010425216,2.1652479e-05,1.0,1.0,0
-0.08520536,-0.0013803267,1.7067007e-06,2.449873e-09,-0.0001042632,-5.131628e-07,1.0,1.0,0
-0.08520508,-0.0013803267,2.5732905e-05,2.3903892e-08,-0.00010465123,-7.320456e-06,1.0,1.0,0
-0.085204884,-0.0013803267,1.6107451e-05,1.5084463e-08,-0.00010489108,-4.5822726e-06,1.0,1.0,0
-0.085204884,-0.0013803267,2.1069868e-06,1.98176e-09,-0.00010492109,-6.0013997e-07,1.0,1.0,0
-0.085204884,-0.0013803267,-3.85371e-06,-3.5259822e-09,-0.000104867926,1.0838892e-06,1.0,1.0,0
-0.085204884,-0.0013803267,-3.181932e-06,-2.5090776e-09,-0.000104821185,9.567428e-07,1.0,1.0,0
-0.085204884,-0.0013803267,-8.230587e-07,-6.494751e-11,-0.00010479816,2.5703247e-07,1.0,1.0,0
-0.085204884,-0.0013803267,5.047026e-07,2.8294053e-10,-0.00010480789,-2.200971e-07,1.0,1.0,0
-0.085204884,-0.0013803267,5.998321e-07,1.339591e-10,-0.00010481742,-2.0178277e-07,1.0,1.0,0
-0.085204884,-0.0013803267,2.2442325e-07,1.4950767e-10,-0.00010481817,-6.973198e-08,1.0,1.0,0
-0.085204884,-0.0013803267,-6.2778604e-08,-2.243335e-10,-0.000104811545,9.2489124e-08,1.0,1.0,0
-0.085204884,-0.0013803267,-1.1929095e-07,-1.05282874e-11,-0.000104805724,7.664304e-08,1.0,1.0,0
-0.085204884,-0.0013803267,-7.2118674e-08,-4.7059765e-12,-0.00010479811,8.349299e-08,1.0,1.0,0
-0.085204884,-0.0013803267,-9.959377e-09,-8.013146e-10,-0.00010479547,1.3332304e-08,1.0,1.0,0
-0.085204884,-0.0013803267,3.963039e-08,-7.441233e-10,-0.00010479756,-9.5863264e-08,1.0,1.0,0
-0.085204884,-0.0013803267,4.877949e-08,-3.8206227e-10,-0.000104800056,-8.9574016e-08,1.0,1.0,0
-0.085204884,-0.0013803267,3.9916493e-08,-1.16615625e-14,-0.0001048029,-9.6642495e-08,1.0,1.0,0
0.005727577,1.3992765,0.58012587,-0.51750404,-0.006630024,-0.1314071,0.0,0.0,1
0.011378765,1.3870587,0.5697299,-0.54303926,-0.01119561,-0.09131953,0.0,0.0,2
0.017086506,1.3750448,0.57514566,-0.53398746,-0.015515507,-0.086405985,0.0,0.0,2
0.022649001,1.3638281,0.5613874,-0.49858636,-0.020600757,-0.10171436,0.0,0.0,2
0.02831316,1.3533412,0.5711593,-0.46615568,-0.025284957,-0.09369296,0.0,0.0,2
0.034021188,1.3434188,0.5754212,-0.44108388,-0.029853707,-0.0913834,0.0,0.0,1
0.039667606,1.3329083,0.5676716,-0.46719635,-0.032859556,-0.060122274,0.0,0.0,2
0.04548931,1.3230233,0.5844928,-0.43938085,-0.03515825,-0.0459778,0.0,0.0,2
0.051174928,1.3138936,0.5716895,-0.40583852,-0.03825435,-0.061928015,0.0,0.0,1
0.05677948,1.3041787,0.5615038,-0.4318045,-0.039296564,-0.02084599,0.0,0.0,2
0.062291242,1.295131,0.5528385,-0.40216592,-0.04093566,-0.032784738,0.0,0.0,1
0.06772842,1.2854996,0.5434638,-0.428061,-0.040682875,0.0050558643,0.0,0.0,2
0.0730134,1.2759295,0.5290572,-0.42535296,-0.04123413,-0.011026161,0.0,0.0,1
0.07821007,1.2657685,0.51796925,-0.45155048,-0.03955607,0.03356432,0.0,0.0,2
0.0834507,1.2557635,0.5222469,-0.4446146,-0.03776602,0.03580449,0.0,0.0,2
0.08884945,1.2462981,0.5374461,-0.42062464,-0.03536657,0.04799331,0.0,0.0,1
0.09415312,1.2362438,0.52553535,-0.44674313,-0.030576665,0.09580675,0.0,0.0,1
0.099376775,1.2255983,0.5154799,-0.47301668,-0.023772784,0.1360899,0.0,0.0,2
0.10463028,1.2151155,0.5183858,-0.465808,-0.016885433,0.13775977,0.0,0.0,2
0.10999832,1.2055044,0.5293623,-0.42709592,-0.009539763,0.1469267,0.0,0.0,2
0.1154727,1.1966174,0.5395371,-0.39494964,-0.0017366839,0.15607613,0.0,0.0,1
0.12088032,1.1871359,0.53120035,-0.42141178,0.0077308123,0.18936667,0.0,0.0,2
0.12612514,1.1784416,0.51562923,-0.38647717,0.016473679,0.1748732,0.0,0.0,2
0.13136502,1.1704811,0.5151006,-0.353922,0.025263853,0.1758196,0.0,0.0,2
0.13663454,1.1631341,0.5178274,-0.32670596,0.034286276,0.18046463,0.0,0.0,1
0.14183836,1.1551672,0.5095659,-0.35437447,0.044966083,0.21359596,0.0,0.0,1
0.14695835,1.1465892,0.49905735,-0.38168904,0.057759117,0.25586087,0.0,0.0,2
0.15216723,1.1382148,0.50739074,-0.37276334,0.071105935,0.266936,0.0,0.0,2
0.15725794,1.1300275,0.49596786,-0.3645504,0.084080614,0.25949353,0.0,0.0,2
0.16242886,1.1225691,0.50328696,-0.3323149,0.09777017,0.27379102,0.0,0.0,2
0.16739865,1.1156532,0.48377377,-0.30828938,0.11087814,0.26215905,0.0,0.0,2
0.17237005,1.1096351,0.48342538,-0.26853892,0.12450518,0.2725408,0.0,0.0,2
0.17719516,1.1039968,0.46911842,-0.25176138,0.13783659,0.26662832,0.0,0.0,2
0.18181935,1.0991399,0.4493874,-0.21711837,0.15083362,0.2599409,0.0,0.0,1
0.18636131,1.0936737,0.4391079,-0.24454029,0.16590838,0.30149505,0.0,0.0,1
0.19084091,1.0875956,0.43132776,-0.27208266,0.18257393,0.3333113,0.0,0.0,2
0.19502592,1.0823455,0.40245986,-0.23539943,0.1986999,0.32251972,0.0,0.0,3
0.19928178,1.0765176,0.41142863,-0.26098266,0.21298364,0.28567475,0.0,0.0,1
0.20345621,1.0700676,0.40124282,-0.2890822,0.22937506,0.32782835,0.0,0.0,3
0.20772019,1.0630627,0.41263017,-0.31353778,0.2433548,0.2795948,0.0,0.0,1
0.211905,1.05542,0.40267292,-0.34236786,0.25946656,0.32223463,0.0,0.0,2
0.21576758,1.0481623,0.37114945,-0.3253174,0.27491668,0.30900222,0.0,0.0,3
0.21969604,1.0403322,0.379528,-0.3505681,0.288606,0.27378592,0.0,0.0,2
0.2235033,1.0332632,0.36682534,-0.3169964,0.30295315,0.2869434,0.0,0.0,3
0.22737722,1.0256238,0.37528402,-0.34210128,0.3155069,0.25107515,0.0,0.0,2
0.2309595,1.0179799,0.34683767,-0.34225607,0.32734752,0.23681311,0.0,0.0,3
0.23463583,1.0097761,0.35870522,-0.36665523,0.33666202,0.1862909,0.0,0.0,2
0.23811626,1.0024697,0.3385097,-0.3269873,0.3466477,0.19971302,0.0,0.0,3
0.2416565,0.994605,0.34616935,-0.35146078,0.35490862,0.16521817,0.0,0.0,2
0.24477854,0.9870538,0.3051548,-0.3373739,0.36233482,0.14852466,0.0,0.0,2
0.24756365,0.97946894,0.2722856,-0.33869317,0.36892405,0.13178453,0.0,0.0,3
0.25041455,0.97132075,0.28060335,-0.3633024,0.37367922,0.09510324,0.0,0.0,2
0.25306147,0.9639437,0.2595889,-0.3292128,0.3791004,0.108423606,0.0,0.0,3
0.25579652,0.9560121,0.2706912,-0.35326725,0.38209093,0.059810508,0.0,0.0,2
0.25803852,0.94871205,0.22204773,-0.32502413,0.38438252,0.04583113,0.0,0.0,3
0.2603489,0.94086057,0.23076427,-0.34903508,0.38467938,0.0059373686,0.0,0.0,3
0.26271868,0.932438,0.23822185,-0.37399653,0.3833503,-0.026581023,0.0,0.0,2
0.2648514,0.92384666,0.21501186,-0.38137624,0.38150215,-0.03696243,0.0,0.0,3
0.26703644,0.9146997,0.2217321,-0.40567195,0.3780711,-0.068621434,0.0,0.0,2
0.2689847,0.9061574,0.19772722,-0.3788961,0.3749943,-0.061535705,0.0,0.0,2
0.27070627,0.89797467,0.174963,-0.36294112,0.3720267,-0.059352003,0.0,0.0,2
0.27213126,0.8898749,0.14578068,-0.35913846,0.36854663,-0.06960146,0.0,0.0,3
0.27364177,0.88122714,0.15663198,-0.38292164,0.3626468,-0.11799689,0.0,0.0,3
0.27524167,0.8720309,0.16794796,-0.40673077,0.35424507,-0.16803408,0.0,0.0,2
0.27670392,0.8632107,0.15379664,-0.39016655,0.34629166,-0.15906838,0.0,0.0,2
0.27802783,0.85477924,0.1395604,-0.37301844,0.33877164,-0.15039971,0.0,0.0,2
0.27890816,0.84712386,0.095726654,-0.3384582,0.33072773,-0.16087854,0.0,0.0,2
0.27958506,0.8398024,0.07537204,-0.32366416,0.32273042,-0.15994665,0.0,0.0,2
0.28003407,0.8330286,0.05247151,-0.2993907,0.3148561,-0.15748647,0.0,0.0,2
0.28014955,0.82652736,0.01975488,-0.28719264,0.30634904,-0.17014122,0.0,0.0,0
0.28026503,0.8194269,0.019757653,-0.3138651,0.297842,-0.1701404,0.0,0.0,2
0.2800521,0.81316537,-0.01290147,-0.27659708,0.28918678,-0.17310426,0.0,0.0,3
0.27992058,0.8063304,-0.0026686932,-0.3017309,0.2784024,-0.21568772,0.0,0.0,2
0.2794322,0.80011356,-0.03777521,-0.27424115,0.26706442,-0.2267594,0.0,0.0,1
0.27886707,0.79326254,-0.0474494,-0.30286235,0.25779006,-0.1854874,0.0,0.0,3
0.27838802,0.78585535,-0.036517322,-0.32724065,0.24617803,-0.23224047,0.0,0.0,3
0.27798882,0.7778745,-0.02643381,-0.3525035,0.23247829,-0.27399483,0.0,0.0,2
0.27739304,0.77051324,-0.0460326,-0.32509154,0.21876106,-0.2743447,0.0,0.0,2
0.27650538,0.7640087,-0.07484319,-0.28709143,0.20470189,-0.2811833,0.0,0.0,1
0.27555722,0.75689566,-0.08236055,-0.31445584,0.19217019,-0.25063428,0.0,0.0,2
0.27462465,0.74980706,-0.08122724,-0.3135294,0.18007661,-0.24187116,0.0,0.0,2
0.27345973,0.7428619,-0.10377679,-0.307184,0.1673376,-0.25478047,0.0,0.0,2
0.27201128,0.73639745,-0.13137299,-0.28584537,0.1538611,-0.26952967,0.0,0.0,2
0.27032566,0.7306656,-0.15460286,-0.25335878,0.13993175,-0.27858716,0.0,0.0,0
0.26863986,0.7243365,-0.15459932,-0.28004158,0.1260026,-0.27858347,0.0,0.0,2
0.26704407,0.7181414,-0.14626493,-0.27426538,0.11277213,-0.26460934,0.0,0.0,1
0.26538926,0.71133214,-0.15368497,-0.3017935,0.101054944,-0.23434374,0.0,0.0,2
0.26381588,0.705367,-0.14635393,-0.2644073,0.09016323,-0.21783423,0.0,0.0,2
0.26233578,0.6997008,-0.13769644,-0.25125083,0.079951674,-0.20423147,0.0,0.0,1
0.26078492,0.693429,-0.14656897,-0.2783151,0.07152328,-0.16856775,0.0,0.0,2
0.25932914,0.6878629,-0.13780053,-0.24703056,0.063821726,-0.15403101,0.0,0.0,1
0.25779343,0.68167764,-0.1478376,-0.27466747,0.058149602,-0.1134425,0.0,0.0,2
0.25634804,0.67560226,-0.1393504,-0.26982376,0.05302246,-0.10254276,0.0,0.0,3
0.2549917,0.66894424,-0.12816592,-0.29566684,0.045642085,-0.14760754,0.0,0.0,1
0.2535554,0.66168183,-0.13819447,-0.32261947,0.04027293,-0.10738329,0.0,0.0,2
0.2522562,0.6543806,-0.12519787,-0.32437325,0.03560734,-0.093311824,0.0,0.0,2
0.25084257,0.6472289,-0.13618836,-0.3177358,0.030495629,-0.10223421,0.0,0.0,1
0.24935341,0.63946855,-0.14565955,-0.34484136,0.027284846,-0.064215615,0.0,0.0,2
0.24782324,0.63249594,-0.1496881,-0.30983415,0.024002157,-0.06565391,0.0,0.0,2
0.24631567,0.62623847,-0.14763361,-0.27806547,0.020922156,-0.06160019,0.0,0.0,2
0.24475555,0.619924,-0.15268393,-0.28059942,0.017634284,-0.065757364,0.0,0.0,1
0.24310589,0.61301565,-0.16391888,-0.30702844,0.01659443,-0.020796958,0.0,0.0,2
0.24131861,0.6060902,-0.17705819,-0.3077798,0.014948832,-0.0329122,0.0,0.0,2
0.23944578,0.59937006,-0.18524918,-0.29864988,0.01294533,-0.040069997,0.0,0.0,2
0.23758927,0.5935049,-0.18376438,-0.26065978,0.011075869,-0.037389215,0.0,0.0,0
0.23573264,0.58703977,-0.18376437,-0.28732675,0.0092064245,-0.037389193,0.0,0.0,1
0.23380604,0.5799816,-0.19254918,-0.3136945,0.00909511,-0.0022259266,0.0,0.0,2
0.2319889,0.5737676,-0.18215865,-0.27618346,0.009531546,0.008728566,0.0,0.0,2
0.23029146,0.5678113,-0.17076597,-0.26472953,0.010547887,0.020326765,0.0,0.0,2
0.22856922,0.5621466,-0.1731638,-0.25177002,0.011478939,0.018621208,0.0,0.0,0
0.22684698,0.555882,-0.17316382,-0.2784367,0.012410008,0.018621173,0.0,0.0,1
0.22506133,0.5490067,-0.18113165,-0.30558822,0.0149388965,0.05057773,0.0,0.0,0
0.22327557,0.54153156,-0.18113165,-0.33225545,0.017467791,0.050577693,0.0,0.0,2
0.22139081,0.5350136,-0.19065826,-0.28971207,0.01962356,0.043115593,0.0,0.0,0
0.21950607,0.5278958,-0.19065824,-0.31637913,0.021779336,0.04311559,0.0,0.0,3
0.21770057,0.52017653,-0.180719,-0.34308022,0.021945398,0.0033212628,0.0,0.0,2
0.21593113,0.51327384,-0.1773857,-0.3067931,0.022374747,0.008586893,0.0,0.0,2
0.21427774,0.50639766,-0.16635743,-0.30562547,0.023384903,0.020202981,0.0,0.0,2
0.21248206,0.5004873,-0.18003254,-0.26268628,0.023851296,0.009327715,0.0,0.0,0
0.21068649,0.493977,-0.18003252,-0.28935298,0.02431769,0.009327694,0.0,0.0,2
0.208741,0.4876826,-0.19437648,-0.2797477,0.02415303,-0.0032932083,0.0,0.0,2
0.20696183,0.48155102,-0.1785964,-0.27252975,0.024814,0.013219463,0.0,0.0,3
0.20526285,0.4748221,-0.16852424,-0.29904068,0.023457047,-0.027139172,0.0,0.0,2
0.20357724,0.4687786,-0.16734394,-0.26857919,0.022255797,-0.024024844,0.0,0.0,2
0.20189485,0.46303833,-0.16710748,-0.25510782,0.021131717,-0.022481566,0.0,0.0,1
0.20015183,0.4567011,-0.17469451,-0.2816617,0.021525813,0.0078817895,0.0,0.0,1
0.19831228,0.4497622,-0.18681186,-0.3084375,0.024346914,0.056421746,0.0,0.0,3
0.19655113,0.44222713,-0.17696922,-0.33490834,0.025195649,0.016974749,0.0,0.0,2
0.19462128,0.43551564,-0.19316712,-0.29829106,0.025375739,0.0036018915,0.0,0.0,2
0.19272795,0.42949486,-0.18978845,-0.26759678,0.025826609,0.009017421,0.0,0.0,2
0.19077845,0.42423293,-0.19525665,-0.23386844,0.026126748,0.006002766,0.0,0.0,3
0.18890877,0.4183757,-0.18524575,-0.26029322,0.024420343,-0.034127932,0.0,0.0,0
0.18703909,0.41191843,-0.18524572,-0.2869601,0.022713944,-0.034127932,0.0,0.0,2
0.18517733,0.40631807,-0.18458667,-0.24888258,0.021147644,-0.031325743,0.0,0.0,2
0.18329906,0.40128803,-0.18624428,-0.223534,0.019581852,-0.031315804,0.0,0.0,0
0.1814208,0.3956581,-0.18624428,-0.25020084,0.01801606,-0.031315785,0.0,0.0,2
0.17963286,0.39064252,-0.17769505,-0.22290334,0.016936732,-0.021586686,0.0,0.0,1
0.17775622,0.3850342,-0.18883164,-0.2492729,0.01808543,0.022973973,0.0,0.0,3
0.17596225,0.378824,-0.17846522,-0.27600095,0.01715887,-0.018531172,0.0,0.0,2
0.17428751,0.37313378,-0.16714741,-0.25289506,0.01684442,-0.006289215,0.0,0.0,3
0.17268696,0.36685246,-0.15785432,-0.27914363,0.014666467,-0.04355871,0.0,0.0,2
0.17093506,0.36099145,-0.17232183,-0.260464,0.01183573,-0.05661468,0.0,0.0,2
0.16912632,0.35553497,-0.17778854,-0.2424901,0.008778925,-0.061135888,0.0,0.0,1
0.16724119,0.34947097,-0.1873601,-0.26950577,0.007640081,-0.022776892,0.0,0.0,2
0.16536741,0.3433692,-0.18628919,-0.27118307,0.0065675396,-0.021451091,0.0,0.0,2
0.16338024,0.3375776,-0.1971107,-0.25739533,0.0049899034,-0.03155285,0.0,0.0,3
0.16146907,0.33117536,-0.18759206,-0.28453913,0.001506931,-0.06965928,0.0,0.0,2
0.15953732,0.32529017,-0.18956503,-0.2615642,-0.002065508,-0.07144891,0.0,0.0,0
0.15760545,0.31880516,-0.18956503,-0.28823197,-0.0056379517,-0.07144885,0.0,0.0,0
0.1556737,0.31172025,-0.18956503,-0.3148997,-0.009210391,-0.07144877,0.0,0.0,2
0.15373258,0.3051151,-0.19041348,-0.2935913,-0.012855345,-0.07289914,0.0,0.0,2
0.15196458,0.29883838,-0.17387894,-0.27899325,-0.015735976,-0.05761233,0.0,0.0,1
0.15011358,0.29196855,-0.18429644,-0.30533102,-0.016528636,-0.01585308,0.0,0.0,2
0.14814405,0.285569,-0.19553867,-0.2844439,-0.017923174,-0.027890855,0.0,0.0,2
0.14622268,0.2794262,-0.19091004,-0.27302644,-0.019142212,-0.024380542,0.0,0.0,2
0.14423123,0.2732495,-0.19754282,-0.27454194,-0.020717617,-0.031508338,0.0,0.0,2
0.14230022,0.26788747,-0.1916934,-0.23833247,-0.022103017,-0.027708087,0.0,0.0,2
0.14043388,0.26262775,-0.18548843,-0.23378517,-0.02323711,-0.022681767,0.0,0.0,0
0.13856745,0.25676802,-0.18548843,-0.26045194,-0.02437118,-0.022681773,0.0,0.0,2
0.13665962,0.25113702,-0.18937594,-0.25028923,-0.025758578,-0.027748251,0.0,0.0,2
0.13462105,0.24635254,-0.20171961,-0.21268333,-0.027864201,-0.04211241,0.0,0.0,1
0.13249159,0.24097875,-0.21313791,-0.23883054,-0.027678551,0.0037132155,0.0,0.0,2
0.13021545,0.2364255,-0.22699217,-0.20237586,-0.028291032,-0.012249568,0.0,0.0,1
0.12787648,0.2312668,-0.23487404,-0.2292603,-0.027328044,0.019259661,0.0,0.0,3
0.12560502,0.22549668,-0.2263995,-0.25646088,-0.028067118,-0.0147813605,0.0,0.0,1
0.1232522,0.2191254,-0.23659265,-0.28314587,-0.026765859,0.026024867,0.0,0.0,2
0.12109204,0.21304859,-0.21816084,-0.27004176,-0.02464733,0.042370692,0.0,0.0,2
0.11894522,0.20729728,-0.21682051,-0.25557905,-0.022536887,0.042208914,0.0,0.0,3
0.1168891,0.20093144,-0.20543115,-0.28292993,-0.022712601,-0.0035140994,0.0,0.0,2
0.1147273,0.19461043,-0.21546602,-0.28094608,-0.023422027,-0.014188634,0.0,0.0,2
0.11249237,0.18871623,-0.22236061,-0.26198003,-0.024542982,-0.022418866,0.0,0.0,2
0.11040983,0.18288983,-0.20778985,-0.25896055,-0.02500963,-0.009332814,0.0,0.0,2
0.108380124,0.17796107,-0.20262769,-0.21906237,-0.025345908,-0.0067253998,0.0,0.0,1
0.106287956,0.17243858,-0.21046703,-0.24542277,-0.024109796,0.024722237,0.0,0.0,2
0.1041524,0.16785537,-0.21449335,-0.2036855,-0.023187919,0.018437397,0.0,0.0,3
0.102085784,0.1626712,-0.20584254,-0.23042074,-0.02399864,-0.016214179,0.0,0.0,2
0.09993897,0.15814914,-0.21339622,-0.2009984,-0.02527283,-0.025483793,0.0,0.0,1
0.09772892,0.1530387,-0.2213196,-0.22712629,-0.024955586,0.0063448995,0.0,0.0,0
0.09551897,0.14732824,-0.22131959,-0.25379294,-0.02463835,0.0063449154,0.0,0.0,2
0.09318285,0.14187284,-0.23328292,-0.24246864,-0.024968943,-0.0066117854,0.0,0.0,3
0.09093304,0.1358205,-0.22244366,-0.26903936,-0.027468637,-0.049994048,0.0,0.0,2
0.08869934,0.13056687,-0.2207959,-0.23354277,-0.030011687,-0.0508611,0.0,0.0,1
0.08640356,0.12472437,-0.2285819,-0.2596855,-0.030990206,-0.01957053,0.0,0.0,2
0.084096625,0.119390786,-0.22954652,-0.23707458,-0.032125853,-0.02271291,0.0,0.0,2
0.08189611,0.11467539,-0.2192791,-0.20958985,-0.032889243,-0.0152678145,0.0,0.0,2
0.079759024,0.110360034,-0.213129,-0.19180615,-0.033460002,-0.011415126,0.0,0.0,2
0.077702045,0.10645281,-0.20539741,-0.17366365,-0.0337642,-0.0060836533,0.0,0.0,1
0.07557106,0.10194262,-0.21466558,-0.20041901,-0.03221452,0.03099354,0.0,0.0,1
0.07335415,0.096824825,-0.22544985,-0.22738115,-0.028509902,0.074092284,0.0,0.0,3
0.07123165,0.09111,-0.21359316,-0.25396508,-0.027177883,0.026640307,0.0,0.0,2
0.06912498,0.08594471,-0.2119908,-0.22954255,-0.025868353,0.026190424,0.0,0.0,2
0.066866204,0.08130392,-0.226405,-0.20625165,-0.025351329,0.010340696,0.0,0.0,3
0.06467962,0.0760666,-0.21734814,-0.23279236,-0.026646245,-0.0258984,0.0,0.0,2
0.062365245,0.07105065,-0.2294565,-0.22296476,-0.028598687,-0.0390487,0.0,0.0,2
0.06015501,0.06667436,-0.2194325,-0.19453259,-0.030178705,-0.031600155,0.0,0.0,0
0.057944678,0.061698183,-0.21943247,-0.22119948,-0.031758722,-0.03160017,0.0,0.0,1
0.055644512,0.05613142,-0.23070236,-0.24739628,-0.03107725,0.013629305,0.0,0.0,2
0.053521253,0.05122026,-0.21372536,-0.218245,-0.029697686,0.027591228,0.0,0.0,2
0.051502418,0.046805844,-0.20366481,-0.19616087,-0.027934702,0.0352597,0.0,0.0,3
0.0495512,0.04178482,-0.1951811,-0.22315751,-0.027873524,0.0012235164,0.0,0.0,1
0.047537614,0.036167417,-0.20301373,-0.24963515,-0.02624236,0.032623164,0.0,0.0,3
0.045590498,0.029948412,-0.19466224,-0.27640086,-0.026284106,-0.00083502906,0.0,0.0,2
0.043785285,0.02386931,-0.18108453,-0.2701726,-0.025729598,0.011090135,0.0,0.0,2
0.04182873,0.018717252,-0.19538595,-0.22898431,-0.025994768,-0.0053035365,0.0,0.0,2
0.03997145,0.014305124,-0.18580936,-0.19609603,-0.025907062,0.0017539198,0.0,0.0,0
0.03811426,0.009292898,-0.18580934,-0.22276267,-0.025819367,0.0017539102,0.0,0.0,2
0.036362268,0.0049308036,-0.17567334,-0.19386227,-0.02534345,0.009518081,0.0,0.0,2
0.034502603,0.0007874346,-0.18587793,-0.18415172,-0.025429081,-0.001712641,0.0,0.0,1
0.032638263,-0.00325351,-0.2076365,-0.17941064,-0.0043468648,0.42182738,1.0,0.0,3
0.030953597,-0.00666528,-0.18848228,-0.15180415,0.015734082,0.4020278,1.0,1.0,0
0.029386139,-0.009536424,-0.17790815,-0.12797345,0.03657127,0.41667455,1.0,1.0,3
0.027987957,-0.011870196,-0.16001076,-0.10434841,0.05648187,0.39816338,1.0,1.0,3
